Location,Month,Model,Surface Temperature,Middle Temperature,Bottom Temperature,pH,Ammonia,Nitrate,Phosphate,Dissolved Oxygen,WQI,WQI_Status,Ammonia_Level,Nitrate_Level,Phosphate_Level
SAMPALOC,Month 7,CNN-LSTM,0.37416074,0.53312135,0.24904284,0.36494896,0.03596521,0.10532429,0.49713513,0.19622707,65.44350925347248,Poor,Low,Low,Moderate
SAMPALOC,Month 8,CNN,0.2873996,0.4927132,0.25257322,0.42270702,0.054916326,0.015558765,0.4401493,0.19729933,56.911035235055444,Poor,Low,Low,Moderate
SAMPALOC,Month 8,LSTM,0.366487,0.5426276,0.24673375,0.4196895,0.026290806,0.077770814,0.54514986,0.17307022,65.8719913927706,Poor,Low,Low,High
SAMPALOC,Month 8,CNN-LSTM,0.37416074,0.53312135,0.24904284,0.36494896,0.03596521,0.10532429,0.49713513,0.19622707,65.44350925347248,Poor,Low,Low,Moderate
SAMPALOC,Month 9,CNN,0.2873996,0.4927132,0.25257322,0.42270702,0.054916326,0.015558765,0.4401493,0.19729933,56.911035235055444,Poor,Low,Low,Moderate
SAMPALOC,Month 9,LSTM,0.366487,0.5426276,0.24673375,0.4196895,0.026290806,0.077770814,0.54514986,0.17307022,65.8719913927706,Poor,Low,Low,High
SAMPALOC,Month 9,CNN-LSTM,0.37416074,0.53312135,0.24904284,0.36494896,0.03596521,0.10532429,0.49713513,0.19622707,65.44350925347248,Poor,Low,Low,Moderate
SAMPALOC,Month 10,CNN,0.2873996,0.4927132,0.25257322,0.42270702,0.054916326,0.015558765,0.4401493,0.19729933,56.911035235055444,Poor,Low,Low,Moderate
SAMPALOC,Month 10,LSTM,0.366487,0.5426276,0.24673375,0.4196895,0.026290806,0.077770814,0.54514986,0.17307022,65.8719913927706,Poor,Low,Low,High
SAMPALOC,Month 10,CNN-LSTM,0.37416074,0.53312135,0.24904284,0.36494896,0.03596521,0.10532429,0.49713513,0.19622707,65.44350925347248,Poor,Low,Low,Moderate
SAMPALOC,Month 11,CNN,0.2873996,0.4927132,0.25257322,0.42270702,0.054916326,0.015558765,0.4401493,0.19729933,56.911035235055444,Poor,Low,Low,Moderate
SAMPALOC,Month 11,LSTM,0.366487,0.5426276,0.24673375,0.4196895,0.026290806,0.077770814,0.54514986,0.17307022,65.8719913927706,Poor,Low,Low,High
SAMPALOC,Month 11,CNN-LSTM,0.37416074,0.53312135,0.24904284,0.36494896,0.03596521,0.10532429,0.49713513,0.19622707,65.44350925347248,Poor,Low,Low,Moderate
SAMPALOC,Month 12,CNN,0.2873996,0.4927132,0.25257322,0.42270702,0.054916326,0.015558765,0.4401493,0.19729933,56.911035235055444,Poor,Low,Low,Moderate
SAMPALOC,Month 12,LSTM,0.366487,0.5426276,0.24673375,0.4196895,0.026290806,0.077770814,0.54514986,0.17307022,65.8719913927706,Poor,Low,Low,High
SAMPALOC,Month 12,CNN-LSTM,0.37416074,0.53312135,0.24904284,0.36494896,0.03596521,0.10532429,0.49713513,0.19622707,65.44350925347248,Poor,Low,Low,Moderate
TUMAWAY,Month 1,CNN,0.4528362,0.6366387,0.34977344,0.82088584,0.0042992374,0.13109712,0.62959003,0.3993358,65.87277986609263,Poor,Low,Low,High
TUMAWAY,Month 1,LSTM,0.4828931,0.63873106,0.35858053,0.79641366,0.021819914,0.07432528,0.649751,0.3715511,65.87194044771472,Poor,Low,Low,High
TUMAWAY,Month 1,CNN-LSTM,0.4592279,0.6289588,0.3527238,0.80241305,0.0058831275,0.10848074,0.62199336,0.38020778,65.87244546430094,Poor,Low,Low,High
TUMAWAY,Month 2,CNN,0.4528362,0.6366387,0.34977344,0.82088584,0.0042992374,0.13109712,0.62959003,0.3993358,65.87277986609263,Poor,Low,Low,High
TUMAWAY,Month 2,LSTM,0.4828931,0.63873106,0.35858053,0.79641366,0.021819914,0.07432528,0.649751,0.3715511,65.87194044771472,Poor,Low,Low,High
TUMAWAY,Month 2,CNN-LSTM,0.4592279,0.6289588,0.3527238,0.80241305,0.0058831275,0.10848074,0.62199336,0.38020778,65.87244546430094,Poor,Low,Low,High
TUMAWAY,Month 3,CNN,0.4528362,0.6366387,0.34977344,0.82088584,0.0042992374,0.13109712,0.62959003,0.3993358,65.87277986609263,Poor,Low,Low,High
TUMAWAY,Month 3,LSTM,0.4828931,0.63873106,0.35858053,0.79641366,0.021819914,0.07432528,0.649751,0.3715511,65.87194044771472,Poor,Low,Low,High
TUMAWAY,Month 3,CNN-LSTM,0.4592279,0.6289588,0.3527238,0.80241305,0.0058831275,0.10848074,0.62199336,0.38020778,65.87244546430094,Poor,Low,Low,High
TUMAWAY,Month 4,CNN,0.4528362,0.6366387,0.34977344,0.82088584,0.0042992374,0.13109712,0.62959003,0.3993358,65.87277986609263,Poor,Low,Low,High
TUMAWAY,Month 4,LSTM,0.4828931,0.63873106,0.35858053,0.79641366,0.021819914,0.07432528,0.649751,0.3715511,65.87194044771472,Poor,Low,Low,High
TUMAWAY,Month 4,CNN-LSTM,0.4592279,0.6289588,0.3527238,0.80241305,0.0058831275,0.10848074,0.62199336,0.38020778,65.87244546430094,Poor,Low,Low,High
TUMAWAY,Month 5,CNN,0.4528362,0.6366387,0.34977344,0.82088584,0.0042992374,0.13109712,0.62959003,0.3993358,65.87277986609263,Poor,Low,Low,High
TUMAWAY,Month 5,LSTM,0.4828931,0.63873106,0.35858053,0.79641366,0.021819914,0.07432528,0.649751,0.3715511,65.87194044771472,Poor,Low,Low,High
TUMAWAY,Month 5,CNN-LSTM,0.4592279,0.6289588,0.3527238,0.80241305,0.0058831275,0.10848074,0.62199336,0.38020778,65.87244546430094,Poor,Low,Low,High
TUMAWAY,Month 6,CNN,0.4528362,0.6366387,0.34977344,0.82088584,0.0042992374,0.13109712,0.62959003,0.3993358,65.87277986609263,Poor,Low,Low,High
TUMAWAY,Month 6,LSTM,0.4828931,0.63873106,0.35858053,0.79641366,0.021819914,0.07432528,0.649751,0.3715511,65.87194044771472,Poor,Low,Low,High
TUMAWAY,Month 6,CNN-LSTM,0.4592279,0.6289588,0.3527238,0.80241305,0.0058831275,0.10848074,0.62199336,0.38020778,65.87244546430094,Poor,Low,Low,High
TUMAWAY,Month 7,CNN,0.4528362,0.6366387,0.34977344,0.82088584,0.0042992374,0.13109712,0.62959003,0.3993358,65.87277986609263,Poor,Low,Low,High
TUMAWAY,Month 7,LSTM,0.4828931,0.63873106,0.35858053,0.79641366,0.021819914,0.07432528,0.649751,0.3715511,65.87194044771472,Poor,Low,Low,High
TUMAWAY,Month 7,CNN-LSTM,0.4592279,0.6289588,0.3527238,0.80241305,0.0058831275,0.10848074,0.62199336,0.38020778,65.87244546430094,Poor,Low,Low,High
TUMAWAY,Month 8,CNN,0.4528362,0.6366387,0.34977344,0.82088584,0.0042992374,0.13109712,0.62959003,0.3993358,65.87277986609263,Poor,Low,Low,High
TUMAWAY,Month 8,LSTM,0.4828931,0.63873106,0.35858053,0.79641366,0.021819914,0.07432528,0.649751,0.3715511,65.87194044771472,Poor,Low,Low,High
TUMAWAY,Month 8,CNN-LSTM,0.4592279,0.6289588,0.3527238,0.80241305,0.0058831275,0.10848074,0.62199336,0.38020778,65.87244546430094,Poor,Low,Low,High
TUMAWAY,Month 9,CNN,0.4528362,0.6366387,0.34977344,0.82088584,0.0042992374,0.13109712,0.62959003,0.3993358,65.87277986609263,Poor,Low,Low,High
TUMAWAY,Month 9,LSTM,0.4828931,0.63873106,0.35858053,0.79641366,0.021819914,0.07432528,0.649751,0.3715511,65.87194044771472,Poor,Low,Low,High
TUMAWAY,Month 9,CNN-LSTM,0.4592279,0.6289588,0.3527238,0.80241305,0.0058831275,0.10848074,0.62199336,0.38020778,65.87244546430094,Poor,Low,Low,High
TUMAWAY,Month 10,CNN,0.4528362,0.6366387,0.34977344,0.82088584,0.0042992374,0.13109712,0.62959003,0.3993358,65.87277986609263,Poor,Low,Low,High
TUMAWAY,Month 10,LSTM,0.4828931,0.63873106,0.35858053,0.79641366,0.021819914,0.07432528,0.649751,0.3715511,65.87194044771472,Poor,Low,Low,High
TUMAWAY,Month 10,CNN-LSTM,0.4592279,0.6289588,0.3527238,0.80241305,0.0058831275,0.10848074,0.62199336,0.38020778,65.87244546430094,Poor,Low,Low,High
TUMAWAY,Month 11,CNN,0.4528362,0.6366387,0.34977344,0.82088584,0.0042992374,0.13109712,0.62959003,0.3993358,65.87277986609263,Poor,Low,Low,High
TUMAWAY,Month 11,LSTM,0.4828931,0.63873106,0.35858053,0.79641366,0.021819914,0.07432528,0.649751,0.3715511,65.87194044771472,Poor,Low,Low,High
TUMAWAY,Month 11,CNN-LSTM,0.4592279,0.6289588,0.3527238,0.80241305,0.0058831275,0.10848074,0.62199336,0.38020778,65.87244546430094,Poor,Low,Low,High
TUMAWAY,Month 12,CNN,0.4528362,0.6366387,0.34977344,0.82088584,0.0042992374,0.13109712,0.62959003,0.3993358,65.87277986609263,Poor,Low,Low,High
TUMAWAY,Month 12,LSTM,0.4828931,0.63873106,0.35858053,0.79641366,0.021819914,0.07432528,0.649751,0.3715511,65.87194044771472,Poor,Low,Low,High
TUMAWAY,Month 12,CNN-LSTM,0.4592279,0.6289588,0.3527238,0.80241305,0.0058831275,0.10848074,0.62199336,0.38020778,65.87244546430094,Poor,Low,Low,High
AYA,Month 1,CNN,0.32167202,0.56455773,0.30199477,0.72352284,0.02848719,0.08412432,0.5921006,0.28954852,65.87208533458578,Poor,Low,Low,High
AYA,Month 1,LSTM,0.36675736,0.57703227,0.2514562,0.64650536,0.007363463,0.081919745,0.6191217,0.2870265,65.87205273813002,Poor,Low,Low,High
AYA,Month 1,CNN-LSTM,0.396321,0.57663685,0.28588748,0.72783893,0.01054661,0.11637257,0.6380233,0.33521643,65.87256215150249,Poor,Low,Low,High
AYA,Month 2,CNN,0.32167202,0.56455773,0.30199477,0.72352284,0.02848719,0.08412432,0.5921006,0.28954852,65.87208533458578,Poor,Low,Low,High
AYA,Month 2,LSTM,0.36675736,0.57703227,0.2514562,0.64650536,0.007363463,0.081919745,0.6191217,0.2870265,65.87205273813002,Poor,Low,Low,High
AYA,Month 2,CNN-LSTM,0.396321,0.57663685,0.28588748,0.72783893,0.01054661,0.11637257,0.6380233,0.33521643,65.87256215150249,Poor,Low,Low,High
AYA,Month 3,CNN,0.32167202,0.56455773,0.30199477,0.72352284,0.02848719,0.08412432,0.5921006,0.28954852,65.87208533458578,Poor,Low,Low,High
AYA,Month 3,LSTM,0.36675736,0.57703227,0.2514562,0.64650536,0.007363463,0.081919745,0.6191217,0.2870265,65.87205273813002,Poor,Low,Low,High
AYA,Month 3,CNN-LSTM,0.396321,0.57663685,0.28588748,0.72783893,0.01054661,0.11637257,0.6380233,0.33521643,65.87256215150249,Poor,Low,Low,High
AYA,Month 4,CNN,0.32167202,0.56455773,0.30199477,0.72352284,0.02848719,0.08412432,0.5921006,0.28954852,65.87208533458578,Poor,Low,Low,High
AYA,Month 4,LSTM,0.36675736,0.57703227,0.2514562,0.64650536,0.007363463,0.081919745,0.6191217,0.2870265,65.87205273813002,Poor,Low,Low,High
AYA,Month 4,CNN-LSTM,0.396321,0.57663685,0.28588748,0.72783893,0.01054661,0.11637257,0.6380233,0.33521643,65.87256215150249,Poor,Low,Low,High
AYA,Month 5,CNN,0.32167202,0.56455773,0.30199477,0.72352284,0.02848719,0.08412432,0.5921006,0.28954852,65.87208533458578,Poor,Low,Low,High
AYA,Month 5,LSTM,0.36675736,0.57703227,0.2514562,0.64650536,0.007363463,0.081919745,0.6191217,0.2870265,65.87205273813002,Poor,Low,Low,High
AYA,Month 5,CNN-LSTM,0.396321,0.57663685,0.28588748,0.72783893,0.01054661,0.11637257,0.6380233,0.33521643,65.87256215150249,Poor,Low,Low,High
AYA,Month 6,CNN,0.32167202,0.56455773,0.30199477,0.72352284,0.02848719,0.08412432,0.5921006,0.28954852,65.87208533458578,Poor,Low,Low,High
AYA,Month 6,LSTM,0.36675736,0.57703227,0.2514562,0.64650536,0.007363463,0.081919745,0.6191217,0.2870265,65.87205273813002,Poor,Low,Low,High
AYA,Month 6,CNN-LSTM,0.396321,0.57663685,0.28588748,0.72783893,0.01054661,0.11637257,0.6380233,0.33521643,65.87256215150249,Poor,Low,Low,High
AYA,Month 7,CNN,0.32167202,0.56455773,0.30199477,0.72352284,0.02848719,0.08412432,0.5921006,0.28954852,65.87208533458578,Poor,Low,Low,High
AYA,Month 7,LSTM,0.36675736,0.57703227,0.2514562,0.64650536,0.007363463,0.081919745,0.6191217,0.2870265,65.87205273813002,Poor,Low,Low,High
AYA,Month 7,CNN-LSTM,0.396321,0.57663685,0.28588748,0.72783893,0.01054661,0.11637257,0.6380233,0.33521643,65.87256215150249,Poor,Low,Low,High
AYA,Month 8,CNN,0.32167202,0.56455773,0.30199477,0.72352284,0.02848719,0.08412432,0.5921006,0.28954852,65.87208533458578,Poor,Low,Low,High
AYA,Month 8,LSTM,0.36675736,0.57703227,0.2514562,0.64650536,0.007363463,0.081919745,0.6191217,0.2870265,65.87205273813002,Poor,Low,Low,High
AYA,Month 8,CNN-LSTM,0.396321,0.57663685,0.28588748,0.72783893,0.01054661,0.11637257,0.6380233,0.33521643,65.87256215150249,Poor,Low,Low,High
AYA,Month 9,CNN,0.32167202,0.56455773,0.30199477,0.72352284,0.02848719,0.08412432,0.5921006,0.28954852,65.87208533458578,Poor,Low,Low,High
AYA,Month 9,LSTM,0.36675736,0.57703227,0.2514562,0.64650536,0.007363463,0.081919745,0.6191217,0.2870265,65.87205273813002,Poor,Low,Low,High
AYA,Month 9,CNN-LSTM,0.396321,0.57663685,0.28588748,0.72783893,0.01054661,0.11637257,0.6380233,0.33521643,65.87256215150249,Poor,Low,Low,High
AYA,Month 10,CNN,0.32167202,0.56455773,0.30199477,0.72352284,0.02848719,0.08412432,0.5921006,0.28954852,65.87208533458578,Poor,Low,Low,High
AYA,Month 10,LSTM,0.36675736,0.57703227,0.2514562,0.64650536,0.007363463,0.081919745,0.6191217,0.2870265,65.87205273813002,Poor,Low,Low,High
AYA,Month 10,CNN-LSTM,0.396321,0.57663685,0.28588748,0.72783893,0.01054661,0.11637257,0.6380233,0.33521643,65.87256215150249,Poor,Low,Low,High
AYA,Month 11,CNN,0.32167202,0.56455773,0.30199477,0.72352284,0.02848719,0.08412432,0.5921006,0.28954852,65.87208533458578,Poor,Low,Low,High
AYA,Month 11,LSTM,0.36675736,0.57703227,0.2514562,0.64650536,0.007363463,0.081919745,0.6191217,0.2870265,65.87205273813002,Poor,Low,Low,High
AYA,Month 11,CNN-LSTM,0.396321,0.57663685,0.28588748,0.72783893,0.01054661,0.11637257,0.6380233,0.33521643,65.87256215150249,Poor,Low,Low,High
AYA,Month 12,CNN,0.32167202,0.56455773,0.30199477,0.72352284,0.02848719,0.08412432,0.5921006,0.28954852,65.87208533458578,Poor,Low,Low,High
AYA,Month 12,LSTM,0.36675736,0.57703227,0.2514562,0.64650536,0.007363463,0.081919745,0.6191217,0.2870265,65.87205273813002,Poor,Low,Low,High
AYA,Month 12,CNN-LSTM,0.396321,0.57663685,0.28588748,0.72783893,0.01054661,0.11637257,0.6380233,0.33521643,65.87256215150249,Poor,Low,Low,High
BUSO-BUSO,Month 1,CNN,0.26003787,0.52920204,0.24106443,0.38475305,0.015516392,-0.0001224922,0.38094944,0.3886306,48.048203835616434,Good,Low,Low,Moderate
BUSO-BUSO,Month 1,LSTM,0.3198185,0.5225813,0.23482864,0.43193227,0.027687656,0.1012739,0.5729796,0.16929382,65.87233890524027,Poor,Low,Low,High
BUSO-BUSO,Month 1,CNN-LSTM,0.31716117,0.494775,0.20939991,0.33308136,-0.0071829855,0.11189442,0.4831989,0.17753914,63.3572627681148,Poor,Low,Low,Moderate
BUSO-BUSO,Month 2,CNN,0.26003787,0.52920204,0.24106443,0.38475305,0.015516392,-0.0001224922,0.38094944,0.3886306,48.048203835616434,Good,Low,Low,Moderate
BUSO-BUSO,Month 2,LSTM,0.3198185,0.5225813,0.23482864,0.43193227,0.027687656,0.1012739,0.5729796,0.16929382,65.87233890524027,Poor,Low,Low,High
BUSO-BUSO,Month 2,CNN-LSTM,0.31716117,0.494775,0.20939991,0.33308136,-0.0071829855,0.11189442,0.4831989,0.17753914,63.3572627681148,Poor,Low,Low,Moderate
BUSO-BUSO,Month 3,CNN,0.26003787,0.52920204,0.24106443,0.38475305,0.015516392,-0.0001224922,0.38094944,0.3886306,48.048203835616434,Good,Low,Low,Moderate
BUSO-BUSO,Month 3,LSTM,0.3198185,0.5225813,0.23482864,0.43193227,0.027687656,0.1012739,0.5729796,0.16929382,65.87233890524027,Poor,Low,Low,High
BUSO-BUSO,Month 3,CNN-LSTM,0.31716117,0.494775,0.20939991,0.33308136,-0.0071829855,0.11189442,0.4831989,0.17753914,63.3572627681148,Poor,Low,Low,Moderate
BUSO-BUSO,Month 4,CNN,0.26003787,0.52920204,0.24106443,0.38475305,0.015516392,-0.0001224922,0.38094944,0.3886306,48.048203835616434,Good,Low,Low,Moderate
BUSO-BUSO,Month 4,LSTM,0.3198185,0.5225813,0.23482864,0.43193227,0.027687656,0.1012739,0.5729796,0.16929382,65.87233890524027,Poor,Low,Low,High
BUSO-BUSO,Month 4,CNN-LSTM,0.31716117,0.494775,0.20939991,0.33308136,-0.0071829855,0.11189442,0.4831989,0.17753914,63.3572627681148,Poor,Low,Low,Moderate
BUSO-BUSO,Month 5,CNN,0.26003787,0.52920204,0.24106443,0.38475305,0.015516392,-0.0001224922,0.38094944,0.3886306,48.048203835616434,Good,Low,Low,Moderate
BUSO-BUSO,Month 5,LSTM,0.3198185,0.5225813,0.23482864,0.43193227,0.027687656,0.1012739,0.5729796,0.16929382,65.87233890524027,Poor,Low,Low,High
BUSO-BUSO,Month 5,CNN-LSTM,0.31716117,0.494775,0.20939991,0.33308136,-0.0071829855,0.11189442,0.4831989,0.17753914,63.3572627681148,Poor,Low,Low,Moderate
BUSO-BUSO,Month 6,CNN,0.26003787,0.52920204,0.24106443,0.38475305,0.015516392,-0.0001224922,0.38094944,0.3886306,48.048203835616434,Good,Low,Low,Moderate
BUSO-BUSO,Month 6,LSTM,0.3198185,0.5225813,0.23482864,0.43193227,0.027687656,0.1012739,0.5729796,0.16929382,65.87233890524027,Poor,Low,Low,High
BUSO-BUSO,Month 6,CNN-LSTM,0.31716117,0.494775,0.20939991,0.33308136,-0.0071829855,0.11189442,0.4831989,0.17753914,63.3572627681148,Poor,Low,Low,Moderate
BUSO-BUSO,Month 7,CNN,0.26003787,0.52920204,0.24106443,0.38475305,0.015516392,-0.0001224922,0.38094944,0.3886306,48.048203835616434,Good,Low,Low,Moderate
BUSO-BUSO,Month 7,LSTM,0.3198185,0.5225813,0.23482864,0.43193227,0.027687656,0.1012739,0.5729796,0.16929382,65.87233890524027,Poor,Low,Low,High
BUSO-BUSO,Month 7,CNN-LSTM,0.31716117,0.494775,0.20939991,0.33308136,-0.0071829855,0.11189442,0.4831989,0.17753914,63.3572627681148,Poor,Low,Low,Moderate
BUSO-BUSO,Month 8,CNN,0.26003787,0.52920204,0.24106443,0.38475305,0.015516392,-0.0001224922,0.38094944,0.3886306,48.048203835616434,Good,Low,Low,Moderate
BUSO-BUSO,Month 8,LSTM,0.3198185,0.5225813,0.23482864,0.43193227,0.027687656,0.1012739,0.5729796,0.16929382,65.87233890524027,Poor,Low,Low,High
BUSO-BUSO,Month 8,CNN-LSTM,0.31716117,0.494775,0.20939991,0.33308136,-0.0071829855,0.11189442,0.4831989,0.17753914,63.3572627681148,Poor,Low,Low,Moderate
BUSO-BUSO,Month 9,CNN,0.26003787,0.52920204,0.24106443,0.38475305,0.015516392,-0.0001224922,0.38094944,0.3886306,48.048203835616434,Good,Low,Low,Moderate
BUSO-BUSO,Month 9,LSTM,0.3198185,0.5225813,0.23482864,0.43193227,0.027687656,0.1012739,0.5729796,0.16929382,65.87233890524027,Poor,Low,Low,High
BUSO-BUSO,Month 9,CNN-LSTM,0.31716117,0.494775,0.20939991,0.33308136,-0.0071829855,0.11189442,0.4831989,0.17753914,63.3572627681148,Poor,Low,Low,Moderate
BUSO-BUSO,Month 10,CNN,0.26003787,0.52920204,0.24106443,0.38475305,0.015516392,-0.0001224922,0.38094944,0.3886306,48.048203835616434,Good,Low,Low,Moderate
BUSO-BUSO,Month 10,LSTM,0.3198185,0.5225813,0.23482864,0.43193227,0.027687656,0.1012739,0.5729796,0.16929382,65.87233890524027,Poor,Low,Low,High
BUSO-BUSO,Month 10,CNN-LSTM,0.31716117,0.494775,0.20939991,0.33308136,-0.0071829855,0.11189442,0.4831989,0.17753914,63.3572627681148,Poor,Low,Low,Moderate
BUSO-BUSO,Month 11,CNN,0.26003787,0.52920204,0.24106443,0.38475305,0.015516392,-0.0001224922,0.38094944,0.3886306,48.048203835616434,Good,Low,Low,Moderate
BUSO-BUSO,Month 11,LSTM,0.3198185,0.5225813,0.23482864,0.43193227,0.027687656,0.1012739,0.5729796,0.16929382,65.87233890524027,Poor,Low,Low,High
BUSO-BUSO,Month 11,CNN-LSTM,0.31716117,0.494775,0.20939991,0.33308136,-0.0071829855,0.11189442,0.4831989,0.17753914,63.3572627681148,Poor,Low,Low,Moderate
BUSO-BUSO,Month 12,CNN,0.26003787,0.52920204,0.24106443,0.38475305,0.015516392,-0.0001224922,0.38094944,0.3886306,48.048203835616434,Good,Low,Low,Moderate
BUSO-BUSO,Month 12,LSTM,0.3198185,0.5225813,0.23482864,0.43193227,0.027687656,0.1012739,0.5729796,0.16929382,65.87233890524027,Poor,Low,Low,High
BUSO-BUSO,Month 12,CNN-LSTM,0.31716117,0.494775,0.20939991,0.33308136,-0.0071829855,0.11189442,0.4831989,0.17753914,63.3572627681148,Poor,Low,Low,Moderate
MANALAW,Month 1,CNN,0.29929942,0.5181935,0.25329527,0.41378152,-0.013133624,0.05364923,0.53569794,0.24335526,65.87163473529897,Poor,Low,Low,High
MANALAW,Month 1,LSTM,0.37247038,0.5658168,0.24458659,0.44846755,0.03831821,0.0720244,0.58205885,0.18955925,65.87190642731028,Poor,Low,Low,High
MANALAW,Month 1,CNN-LSTM,0.38447645,0.5636075,0.2709489,0.36958334,0.03451801,0.09297775,0.5298534,0.20692393,65.87221623983474,Poor,Low,Low,High
MANALAW,Month 2,CNN,0.29929942,0.5181935,0.25329527,0.41378152,-0.013133624,0.05364923,0.53569794,0.24335526,65.87163473529897,Poor,Low,Low,High
MANALAW,Month 2,LSTM,0.37247038,0.5658168,0.24458659,0.44846755,0.03831821,0.0720244,0.58205885,0.18955925,65.87190642731028,Poor,Low,Low,High
MANALAW,Month 2,CNN-LSTM,0.38447645,0.5636075,0.2709489,0.36958334,0.03451801,0.09297775,0.5298534,0.20692393,65.87221623983474,Poor,Low,Low,High
MANALAW,Month 3,CNN,0.29929942,0.5181935,0.25329527,0.41378152,-0.013133624,0.05364923,0.53569794,0.24335526,65.87163473529897,Poor,Low,Low,High
MANALAW,Month 3,LSTM,0.37247038,0.5658168,0.24458659,0.44846755,0.03831821,0.0720244,0.58205885,0.18955925,65.87190642731028,Poor,Low,Low,High
MANALAW,Month 3,CNN-LSTM,0.38447645,0.5636075,0.2709489,0.36958334,0.03451801,0.09297775,0.5298534,0.20692393,65.87221623983474,Poor,Low,Low,High
MANALAW,Month 4,CNN,0.29929942,0.5181935,0.25329527,0.41378152,-0.013133624,0.05364923,0.53569794,0.24335526,65.87163473529897,Poor,Low,Low,High
MANALAW,Month 4,LSTM,0.37247038,0.5658168,0.24458659,0.44846755,0.03831821,0.0720244,0.58205885,0.18955925,65.87190642731028,Poor,Low,Low,High
MANALAW,Month 4,CNN-LSTM,0.38447645,0.5636075,0.2709489,0.36958334,0.03451801,0.09297775,0.5298534,0.20692393,65.87221623983474,Poor,Low,Low,High
MANALAW,Month 5,CNN,0.29929942,0.5181935,0.25329527,0.41378152,-0.013133624,0.05364923,0.53569794,0.24335526,65.87163473529897,Poor,Low,Low,High
MANALAW,Month 5,LSTM,0.37247038,0.5658168,0.24458659,0.44846755,0.03831821,0.0720244,0.58205885,0.18955925,65.87190642731028,Poor,Low,Low,High
MANALAW,Month 5,CNN-LSTM,0.38447645,0.5636075,0.2709489,0.36958334,0.03451801,0.09297775,0.5298534,0.20692393,65.87221623983474,Poor,Low,Low,High
MANALAW,Month 6,CNN,0.29929942,0.5181935,0.25329527,0.41378152,-0.013133624,0.05364923,0.53569794,0.24335526,65.87163473529897,Poor,Low,Low,High
MANALAW,Month 6,LSTM,0.37247038,0.5658168,0.24458659,0.44846755,0.03831821,0.0720244,0.58205885,0.18955925,65.87190642731028,Poor,Low,Low,High
MANALAW,Month 6,CNN-LSTM,0.38447645,0.5636075,0.2709489,0.36958334,0.03451801,0.09297775,0.5298534,0.20692393,65.87221623983474,Poor,Low,Low,High
MANALAW,Month 7,CNN,0.29929942,0.5181935,0.25329527,0.41378152,-0.013133624,0.05364923,0.53569794,0.24335526,65.87163473529897,Poor,Low,Low,High
MANALAW,Month 7,LSTM,0.37247038,0.5658168,0.24458659,0.44846755,0.03831821,0.0720244,0.58205885,0.18955925,65.87190642731028,Poor,Low,Low,High
MANALAW,Month 7,CNN-LSTM,0.38447645,0.5636075,0.2709489,0.36958334,0.03451801,0.09297775,0.5298534,0.20692393,65.87221623983474,Poor,Low,Low,High
MANALAW,Month 8,CNN,0.29929942,0.5181935,0.25329527,0.41378152,-0.013133624,0.05364923,0.53569794,0.24335526,65.87163473529897,Poor,Low,Low,High
MANALAW,Month 8,LSTM,0.37247038,0.5658168,0.24458659,0.44846755,0.03831821,0.0720244,0.58205885,0.18955925,65.87190642731028,Poor,Low,Low,High
MANALAW,Month 8,CNN-LSTM,0.38447645,0.5636075,0.2709489,0.36958334,0.03451801,0.09297775,0.5298534,0.20692393,65.87221623983474,Poor,Low,Low,High
MANALAW,Month 9,CNN,0.29929942,0.5181935,0.25329527,0.41378152,-0.013133624,0.05364923,0.53569794,0.24335526,65.87163473529897,Poor,Low,Low,High
MANALAW,Month 9,LSTM,0.37247038,0.5658168,0.24458659,0.44846755,0.03831821,0.0720244,0.58205885,0.18955925,65.87190642731028,Poor,Low,Low,High
MANALAW,Month 9,CNN-LSTM,0.38447645,0.5636075,0.2709489,0.36958334,0.03451801,0.09297775,0.5298534,0.20692393,65.87221623983474,Poor,Low,Low,High
MANALAW,Month 10,CNN,0.29929942,0.5181935,0.25329527,0.41378152,-0.013133624,0.05364923,0.53569794,0.24335526,65.87163473529897,Poor,Low,Low,High
MANALAW,Month 10,LSTM,0.37247038,0.5658168,0.24458659,0.44846755,0.03831821,0.0720244,0.58205885,0.18955925,65.87190642731028,Poor,Low,Low,High
MANALAW,Month 10,CNN-LSTM,0.38447645,0.5636075,0.2709489,0.36958334,0.03451801,0.09297775,0.5298534,0.20692393,65.87221623983474,Poor,Low,Low,High
MANALAW,Month 11,CNN,0.29929942,0.5181935,0.25329527,0.41378152,-0.013133624,0.05364923,0.53569794,0.24335526,65.87163473529897,Poor,Low,Low,High
MANALAW,Month 11,LSTM,0.37247038,0.5658168,0.24458659,0.44846755,0.03831821,0.0720244,0.58205885,0.18955925,65.87190642731028,Poor,Low,Low,High
MANALAW,Month 11,CNN-LSTM,0.38447645,0.5636075,0.2709489,0.36958334,0.03451801,0.09297775,0.5298534,0.20692393,65.87221623983474,Poor,Low,Low,High
MANALAW,Month 12,CNN,0.29929942,0.5181935,0.25329527,0.41378152,-0.013133624,0.05364923,0.53569794,0.24335526,65.87163473529897,Poor,Low,Low,High
MANALAW,Month 12,LSTM,0.37247038,0.5658168,0.24458659,0.44846755,0.03831821,0.0720244,0.58205885,0.18955925,65.87190642731028,Poor,Low,Low,High
