Location,Week,Model,Surface Temperature,Middle Temperature,Bottom Temperature,pH,Ammonia,Nitrate,Phosphate,Dissolved Oxygen,WQI,WQI_Status,Ammonia_Level,Nitrate_Level,Phosphate_Level
TANAUAN,Week 52,CNN-LSTM,0.40542158,0.56807566,0.21119238,0.486554,0.024725437,0.083262414,0.56629765,0.23914674,73.17528063868406,Poor,Low,Low,High
MATAAS NA KAHOY,Week 1,CNN,0.2932864,0.49408802,0.1904265,0.5875533,0.052835457,0.10433833,0.5879177,0.20417473,73.17562681314976,Poor,Low,Low,High
MATAAS NA KAHOY,Week 1,LSTM,0.25682995,0.53158903,0.19664548,0.64520884,0.018855609,0.060206518,0.60598356,0.2851326,73.17490194280772,Poor,Low,Low,High
MATAAS NA KAHOY,Week 1,CNN-LSTM,0.26428026,0.546972,0.23797561,0.72903436,-0.00069587794,0.079953894,0.63432497,0.2839189,73.17522629584347,Poor,Low,Low,High
MATAAS NA KAHOY,Week 2,CNN,0.24482526,0.43848762,0.20062472,0.618282,-0.030176323,0.13061388,0.62803656,0.2573651,73.17605839223188,Poor,Low,Low,High
MATAAS NA KAHOY,Week 2,LSTM,0.25180155,0.54521024,0.20520751,0.63697356,0.017890621,0.06944084,0.6031838,0.2735871,73.17505361766183,Poor,Low,Low,High
MATAAS NA KAHOY,Week 2,CNN-LSTM,0.2103456,0.5291879,0.2245498,0.68885106,-0.0024445246,0.09468698,0.6260717,0.25320858,73.17546828856038,Poor,Low,Low,High
MATAAS NA KAHOY,Week 3,CNN,0.2887465,0.50637305,0.22094129,0.6072594,-0.014408629,0.11514007,0.59815806,0.23771568,73.17580423303382,Poor,Low,Low,High
MATAAS NA KAHOY,Week 3,LSTM,0.24132508,0.53649634,0.21114482,0.6412989,0.015719095,0.08195243,0.6052324,0.2667026,73.17525912203865,Poor,Low,Low,High
MATAAS NA KAHOY,Week 3,CNN-LSTM,0.22438963,0.5227443,0.21803638,0.70183355,-0.0002591007,0.0917641,0.6100305,0.24331628,73.17542027990338,Poor,Low,Low,High
MATAAS NA KAHOY,Week 4,CNN,0.2732928,0.5563291,0.24926679,0.61753726,0.016563801,0.0728652,0.66701746,0.32425714,73.17510986318841,Poor,Low,Low,High
MATAAS NA KAHOY,Week 4,LSTM,0.24642237,0.54300827,0.22101897,0.6370349,0.014693937,0.08994059,0.6020268,0.2636577,73.17539032853139,Poor,Low,Low,High
MATAAS NA KAHOY,Week 4,CNN-LSTM,0.2034526,0.5199591,0.2251959,0.6540692,-0.00431309,0.09589053,0.6180819,0.2541913,73.17548805701449,Poor,Low,Low,High
MATAAS NA KAHOY,Week 5,CNN,0.25472105,0.59075606,0.23674901,0.61297476,0.009548394,0.104536735,0.58413976,0.37977266,73.17563007197585,Poor,Low,Low,High
MATAAS NA KAHOY,Week 5,LSTM,0.25376403,0.55348533,0.23494613,0.6380499,0.016740056,0.093267776,0.61167526,0.2813642,73.17544497796328,Poor,Low,Low,High
MATAAS NA KAHOY,Week 5,CNN-LSTM,0.2487498,0.54077107,0.2337567,0.66615015,0.00045923027,0.08429046,0.61348057,0.27124992,73.17529752446377,Poor,Low,Low,High
MATAAS NA KAHOY,Week 6,CNN,0.3300343,0.51617324,0.27239397,0.5391539,0.0140113365,0.11464506,0.6285138,0.28719416,73.17579610243479,Poor,Low,Low,High
MATAAS NA KAHOY,Week 6,LSTM,0.25610003,0.55266696,0.24442305,0.6353891,0.019237358,0.09540373,0.6124357,0.29752618,73.1754800612657,Poor,Low,Low,High
MATAAS NA KAHOY,Week 6,CNN-LSTM,0.25283912,0.5491548,0.23770843,0.65682346,0.0043247202,0.0878553,0.6145336,0.29052353,73.1753560773913,Poor,Low,Low,High
MATAAS NA KAHOY,Week 7,CNN,0.28287315,0.53462374,0.2113077,0.6054201,0.016880214,0.12736946,0.6047163,0.2743051,73.17600510224155,Poor,Low,Low,High
MATAAS NA KAHOY,Week 7,LSTM,0.27475533,0.5590099,0.25306618,0.61952907,0.01597448,0.105372705,0.6109347,0.29905432,73.17564380288405,Poor,Low,Low,High
MATAAS NA KAHOY,Week 7,CNN-LSTM,0.27335116,0.55788755,0.24146609,0.6437057,0.009617242,0.08009145,0.6155031,0.30660546,73.17522855521739,Poor,Low,Low,High
MATAAS NA KAHOY,Week 8,CNN,0.3101069,0.56317717,0.22538748,0.63791263,0.056474403,0.11408661,0.5836208,0.31502196,73.17578692982609,Poor,Low,Low,High
MATAAS NA KAHOY,Week 8,LSTM,0.27338377,0.5513995,0.23363133,0.6112381,0.017289482,0.10381321,0.62023294,0.3009809,73.17561818799034,Poor,Low,Low,High
MATAAS NA KAHOY,Week 8,CNN-LSTM,0.27134958,0.545374,0.23254178,0.6175918,0.007047806,0.09049862,0.60692877,0.2971663,73.17539949424155,Poor,Low,Low,High
MATAAS NA KAHOY,Week 9,CNN,0.3073188,0.5294828,0.26359895,0.59335977,-0.010441756,0.12002811,0.61274993,0.30360243,73.17588451968116,Poor,Low,Low,High
MATAAS NA KAHOY,Week 9,LSTM,0.28438118,0.5560426,0.22792982,0.6161865,0.017836284,0.10005232,0.62590015,0.31387466,73.17555641491788,Poor,Low,Low,High
MATAAS NA KAHOY,Week 9,CNN-LSTM,0.28943884,0.54922646,0.23145178,0.62033516,0.0057595866,0.084248446,0.60577893,0.30529702,73.17529683437874,Poor,Low,Low,High
MATAAS NA KAHOY,Week 10,CNN,0.31794718,0.549126,0.24625982,0.5387981,-0.01653255,0.113560595,0.6285146,0.28199217,73.17577828996619,Poor,Low,Low,High
MATAAS NA KAHOY,Week 10,LSTM,0.29789498,0.55291873,0.23133722,0.61615,0.01494247,0.102364324,0.62344617,0.31299156,73.1755943898628,Poor,Low,Low,High
MATAAS NA KAHOY,Week 10,CNN-LSTM,0.28431302,0.54229957,0.22430852,0.6084878,0.010050001,0.09036725,0.59795934,0.30218655,73.17539733647342,Poor,Low,Low,High
MATAAS NA KAHOY,Week 11,CNN,0.3283905,0.52828085,0.23758818,0.58811796,0.026614059,0.11639896,0.6304472,0.3081046,73.17582491045411,Poor,Low,Low,High
MATAAS NA KAHOY,Week 11,LSTM,0.30506018,0.55385,0.235891,0.60532665,0.015585216,0.10473903,0.6175371,0.31007564,73.17563339469565,Poor,Low,Low,High
MATAAS NA KAHOY,Week 11,CNN-LSTM,0.28671575,0.53389347,0.22052485,0.5984682,0.012827688,0.087792024,0.5927884,0.3007017,73.17535503807537,Poor,Low,Low,High
MATAAS NA KAHOY,Week 12,CNN,0.33104378,0.5288747,0.23613623,0.5863855,0.04137675,0.13038538,0.6256396,0.31097624,73.17605463909179,Poor,Low,Low,High
MATAAS NA KAHOY,Week 12,LSTM,0.31261203,0.5585719,0.23206891,0.608514,0.016129676,0.10457661,0.62658036,0.31666574,73.17563072692754,Poor,Low,Low,High
MATAAS NA KAHOY,Week 12,CNN-LSTM,0.2983543,0.54150254,0.2244474,0.5807831,0.011434014,0.089831784,0.59276134,0.3066143,73.1753885413797,Poor,Low,Low,High
MATAAS NA KAHOY,Week 13,CNN,0.3346231,0.5370697,0.23005153,0.5675588,0.02256215,0.115857884,0.61666447,0.31961304,73.17581602321546,Poor,Low,Low,High
MATAAS NA KAHOY,Week 13,LSTM,0.31773672,0.56111646,0.2298912,0.6077724,0.017062977,0.10511637,0.63192177,0.32006025,73.17563959255072,Poor,Low,Low,High
MATAAS NA KAHOY,Week 13,CNN-LSTM,0.30381444,0.54475343,0.22202726,0.5799464,0.01254005,0.08624763,0.59606934,0.30669895,73.17532967121738,Poor,Low,Low,High
MATAAS NA KAHOY,Week 14,CNN,0.33112672,0.5208824,0.2275974,0.56118375,0.0055001494,0.121547885,0.6196014,0.30685002,73.17590948216908,Poor,Low,Low,High
MATAAS NA KAHOY,Week 14,LSTM,0.31943512,0.5619588,0.23022164,0.6035614,0.017806416,0.10509907,0.6323303,0.32191592,73.17563930839613,Poor,Low,Low,High
MATAAS NA KAHOY,Week 14,CNN-LSTM,0.30454108,0.5407468,0.21627435,0.567637,0.013159036,0.09163965,0.59092957,0.30959865,73.1754182357971,Poor,Low,Low,High
MATAAS NA KAHOY,Week 15,CNN,0.32502908,0.5161087,0.21592472,0.55544776,0.0113037145,0.12655552,0.6134081,0.2960995,73.17599173317875,Poor,Low,Low,High
MATAAS NA KAHOY,Week 15,LSTM,0.31833643,0.5600681,0.22925542,0.59905124,0.018061683,0.106541865,0.63174474,0.31857622,73.17566300647826,Poor,Low,Low,High
MATAAS NA KAHOY,Week 15,CNN-LSTM,0.30460376,0.5372288,0.21379809,0.56816137,0.014137969,0.08910563,0.5890537,0.30678806,73.17537661421255,Poor,Low,Low,High
MATAAS NA KAHOY,Week 16,CNN,0.34050992,0.5259016,0.23356746,0.57231313,0.012796576,0.12165669,0.6049644,0.29138035,73.17591126930435,Poor,Low,Low,High
MATAAS NA KAHOY,Week 16,LSTM,0.31709796,0.55650353,0.2228042,0.5922561,0.018666923,0.10608499,0.63074845,0.31628355,73.1756555022512,Poor,Low,Low,High
MATAAS NA KAHOY,Week 16,CNN-LSTM,0.30634993,0.5347204,0.2099027,0.55729604,0.015610456,0.091398686,0.5871976,0.30649108,73.1754142779343,Poor,Low,Low,High
MATAAS NA KAHOY,Week 17,CNN,0.34042096,0.53343475,0.24347079,0.54552233,0.0056248843,0.12615012,0.6201981,0.29049864,73.17598507443478,Poor,Low,Low,High
MATAAS NA KAHOY,Week 17,LSTM,0.3250908,0.5574393,0.22101304,0.5932907,0.017889936,0.10466455,0.628562,0.31415343,73.17563217135266,Poor,Low,Low,High
MATAAS NA KAHOY,Week 17,CNN-LSTM,0.3101132,0.53477484,0.21030103,0.55635184,0.015263681,0.089143045,0.58638024,0.3042052,73.17537722875845,Poor,Low,Low,High
MATAAS NA KAHOY,Week 18,CNN,0.35166478,0.5352136,0.22410835,0.54471755,0.009514162,0.12742688,0.63064855,0.28523836,73.17600604537198,Poor,Low,Low,High
MATAAS NA KAHOY,Week 18,LSTM,0.33197388,0.55972695,0.22415528,0.5889559,0.018152636,0.10535409,0.6264185,0.309525,73.17564349713044,Poor,Low,Low,High
MATAAS NA KAHOY,Week 18,CNN-LSTM,0.31764662,0.53480136,0.20828623,0.5530047,0.015335136,0.09063368,0.58595437,0.30196875,73.17540171261835,Poor,Low,Low,High
MATAAS NA KAHOY,Week 19,CNN,0.36106637,0.52034646,0.22059096,0.55096835,0.019232096,0.124972954,0.62022287,0.2894413,73.17596573934107,Poor,Low,Low,High
MATAAS NA KAHOY,Week 19,LSTM,0.33594257,0.56194484,0.22320925,0.5846633,0.01840638,0.10666378,0.62807757,0.3072074,73.17566500894686,Poor,Low,Low,High
MATAAS NA KAHOY,Week 19,CNN-LSTM,0.32196993,0.53769,0.21003568,0.5486367,0.016923463,0.08915434,0.58611995,0.29882675,73.17537741428019,Poor,Low,Low,High
MATAAS NA KAHOY,Week 20,CNN,0.36374247,0.525075,0.2229318,0.5426563,0.022071121,0.120488204,0.61088353,0.28603148,73.17589207678067,Poor,Low,Low,High
MATAAS NA KAHOY,Week 20,LSTM,0.3411734,0.56312674,0.22142616,0.58406365,0.018252753,0.106823735,0.6289362,0.30656096,73.17566763622705,Poor,Low,Low,High
MATAAS NA KAHOY,Week 20,CNN-LSTM,0.3288051,0.5391853,0.20874558,0.5439395,0.017091881,0.08967018,0.5855693,0.2984458,73.17538588701449,Poor,Low,Low,High
MATAAS NA KAHOY,Week 21,CNN,0.36860436,0.53216696,0.2316081,0.54047245,0.01332753,0.12619904,0.61724377,0.28174135,73.17598587795169,Poor,Low,Low,High
MATAAS NA KAHOY,Week 21,LSTM,0.34625086,0.5642049,0.22001448,0.58151174,0.018417196,0.10602784,0.6283969,0.3047271,73.17565456355555,Poor,Low,Low,High
MATAAS NA KAHOY,Week 21,CNN-LSTM,0.33313918,0.54121655,0.20729494,0.53897476,0.017401729,0.089168355,0.58433974,0.29570478,73.17537764447826,Poor,Low,Low,High
MATAAS NA KAHOY,Week 22,CNN,0.38260782,0.5324648,0.2272009,0.5362013,0.011901467,0.1275038,0.6199012,0.28071368,73.17600730879226,Poor,Low,Low,High
MATAAS NA KAHOY,Week 22,LSTM,0.3520701,0.5664089,0.22104691,0.5786359,0.018505558,0.10596725,0.6274623,0.3024024,73.17565356835749,Poor,Low,Low,High
MATAAS NA KAHOY,Week 22,CNN-LSTM,0.3383112,0.5398536,0.20578966,0.5379863,0.017777763,0.09002231,0.5830065,0.29439384,73.17539167079227,Poor,Low,Low,High
MATAAS NA KAHOY,Week 23,CNN,0.38564676,0.53181636,0.22310922,0.53792894,0.013331044,0.1270215,0.6257404,0.28242862,73.17599938695652,Poor,Low,Low,High
MATAAS NA KAHOY,Week 23,LSTM,0.35942283,0.56856155,0.22197895,0.57523686,0.018209903,0.10642883,0.62588024,0.3008505,73.17566114986474,Poor,Low,Low,High
MATAAS NA KAHOY,Week 23,CNN-LSTM,0.3451548,0.54255176,0.20653152,0.53250635,0.01860166,0.089218594,0.5815327,0.29287097,73.1753784696599,Poor,Low,Low,High
MATAAS NA KAHOY,Week 24,CNN,0.38790584,0.5382514,0.22972877,0.5374993,0.011127626,0.12467169,0.6230787,0.27913445,73.17596079104348,Poor,Low,Low,High
MATAAS NA KAHOY,Week 24,LSTM,0.36620167,0.5699669,0.22172795,0.5734381,0.01823318,0.10685221,0.62671345,0.29939774,73.17566810393237,Poor,Low,Low,High
MATAAS NA KAHOY,Week 24,CNN-LSTM,0.35217395,0.5445802,0.20729795,0.52953047,0.01846174,0.08933642,0.58109623,0.29130918,73.17538040496618,Poor,Low,Low,High
MATAAS NA KAHOY,Week 25,CNN,0.3961664,0.53735924,0.2310096,0.53161967,0.013176526,0.12474645,0.6238657,0.27311438,73.1759620189855,Poor,Low,Low,High
MATAAS NA KAHOY,Week 25,LSTM,0.37239888,0.57155555,0.22263871,0.57213897,0.018283766,0.10678068,0.6267858,0.29689196,73.17566692904347,Poor,Low,Low,High
MATAAS NA KAHOY,Week 25,CNN-LSTM,0.3593581,0.54840547,0.20794347,0.52706325,0.019442353,0.08872917,0.5815305,0.2891187,73.1753704308116,Poor,Low,Low,High
MATAAS NA KAHOY,Week 26,CNN,0.40241185,0.5357146,0.22554569,0.5307035,0.013534282,0.12700297,0.62551457,0.2716098,73.17599908259903,Poor,Low,Low,High
MATAAS NA KAHOY,Week 26,LSTM,0.3785095,0.57396847,0.22389765,0.5703222,0.018180877,0.10691506,0.62651277,0.29405126,73.1756691362512,Poor,Low,Low,High
MATAAS NA KAHOY,Week 26,CNN-LSTM,0.36492923,0.54982466,0.20882164,0.52575237,0.019416807,0.08891426,0.5810241,0.28718457,73.1753734709372,Poor,Low,Low,High
MATAAS NA KAHOY,Week 27,CNN,0.40591276,0.5364068,0.22685862,0.53299844,0.014591116,0.12540664,0.6210322,0.26851264,73.175972862686,Poor,Low,Low,High
MATAAS NA KAHOY,Week 27,LSTM,0.38391754,0.57584023,0.22423664,0.5688427,0.018265214,0.10725767,0.6269977,0.29159448,73.17567476366183,Poor,Low,Low,High
MATAAS NA KAHOY,Week 27,CNN-LSTM,0.37028962,0.552715,0.20914121,0.52264756,0.01987887,0.08858859,0.5812897,0.2845599,73.17536812176812,Poor,Low,Low,High
MATAAS NA KAHOY,Week 28,CNN,0.40906194,0.5396335,0.23064847,0.53213054,0.01448432,0.12487424,0.6219136,0.26695955,73.1759641179517,Poor,Low,Low,High
MATAAS NA KAHOY,Week 28,LSTM,0.38874948,0.57736343,0.22427092,0.5679972,0.018303817,0.10688768,0.6268357,0.28918296,73.1756686865314,Poor,Low,Low,High
MATAAS NA KAHOY,Week 28,CNN-LSTM,0.37543955,0.5547787,0.20968728,0.5204557,0.020365983,0.08869643,0.580964,0.28283525,73.17536989305314,Poor,Low,Low,High
MATAAS NA KAHOY,Week 29,CNN,0.4148328,0.5434499,0.23220712,0.5291587,0.011506951,0.1260226,0.6255671,0.26323527,73.17598297990338,Poor,Low,Low,High
MATAAS NA KAHOY,Week 29,LSTM,0.39358753,0.57954353,0.22481145,0.5675551,0.018424282,0.10640985,0.62709665,0.28702837,73.17566083811595,Poor,Low,Low,High
MATAAS NA KAHOY,Week 29,CNN-LSTM,0.38056198,0.55650103,0.2095016,0.51846874,0.020773847,0.088371485,0.5805369,0.28049302,73.17536455579227,Poor,Low,Low,High
MATAAS NA KAHOY,Week 30,CNN,0.42136267,0.54322827,0.23100792,0.5306095,0.011677016,0.1255336,0.6272795,0.26224342,73.17597494801932,Poor,Low,Low,High
MATAAS NA KAHOY,Week 30,LSTM,0.3986553,0.58183765,0.22609027,0.5664672,0.018439272,0.10639514,0.6268637,0.28430614,73.17566059650241,Poor,Low,Low,High
MATAAS NA KAHOY,Week 30,CNN-LSTM,0.385451,0.55796415,0.21027277,0.51764715,0.020902857,0.08848613,0.58027583,0.27847734,73.17536643885025,Poor,Low,Low,High
MATAAS NA KAHOY,Week 31,CNN,0.4239688,0.5424108,0.22982994,0.530963,0.012476157,0.12613556,0.62743455,0.26154414,73.17598483528502,Poor,Low,Low,High
MATAAS NA KAHOY,Week 31,LSTM,0.40378922,0.5838127,0.22727826,0.56608284,0.018290786,0.10641309,0.6267311,0.28214478,73.17566089133334,Poor,Low,Low,High
MATAAS NA KAHOY,Week 31,CNN-LSTM,0.3904499,0.5603392,0.21122825,0.51629454,0.021218881,0.08821441,0.58043593,0.27613556,73.17536197581643,Poor,Low,Low,High
MATAAS NA KAHOY,Week 32,CNN,0.42639217,0.5472574,0.23181565,0.531707,0.013132521,0.124536455,0.62697226,0.26140243,73.17595856979227,Poor,Low,Low,High
MATAAS NA KAHOY,Week 32,LSTM,0.4078666,0.58559835,0.22807159,0.56604123,0.01835638,0.106458895,0.62725025,0.28005794,73.17566164368598,Poor,Low,Low,High
MATAAS NA KAHOY,Week 32,CNN-LSTM,0.3951397,0.5627602,0.21221693,0.51526785,0.02146747,0.08803206,0.58073366,0.2744037,73.17535898069565,Poor,Low,Low,High
MATAAS NA KAHOY,Week 33,CNN,0.43089113,0.54900724,0.23186068,0.5322635,0.012037729,0.12362682,0.6276765,0.25984123,73.17594362892754,Poor,Low,Low,High
MATAAS NA KAHOY,Week 33,LSTM,0.4117829,0.5877098,0.2290689,0.5663776,0.018562123,0.10620471,0.62786394,0.27840257,73.17565746866667,Poor,Low,Low,High
MATAAS NA KAHOY,Week 33,CNN-LSTM,0.3995675,0.56517947,0.21285796,0.51490444,0.021755729,0.08799545,0.58115107,0.27250177,73.17535837937199,Poor,Low,Low,High
MATAAS NA KAHOY,Week 34,CNN,0.4340394,0.5507915,0.23116843,0.5321966,0.011719283,0.12342132,0.62761325,0.25783965,73.17594025356522,Poor,Low,Low,High
MATAAS NA KAHOY,Week 34,LSTM,0.41571882,0.58943254,0.22995608,0.56682307,0.018494723,0.10601243,0.6281332,0.27684787,73.17565431044444,Poor,Low,Low,High
MATAAS NA KAHOY,Week 34,CNN-LSTM,0.40356946,0.5670398,0.21394165,0.5150156,0.022089686,0.08776766,0.58123606,0.27141917,73.17535463789372,Poor,Low,Low,High
MATAAS NA KAHOY,Week 35,CNN,0.43705758,0.5539297,0.23310682,0.53539956,0.0111931,0.122343555,0.6278154,0.25695103,73.17592255114492,Poor,Low,Low,High
MATAAS NA KAHOY,Week 35,LSTM,0.41916996,0.59085304,0.2306475,0.5670659,0.018473035,0.105816774,0.62830186,0.27528235,73.17565109677102,Poor,Low,Low,High
MATAAS NA KAHOY,Week 35,CNN-LSTM,0.40678853,0.5686707,0.2143212,0.5151523,0.022328367,0.08771178,0.5813959,0.26957735,73.17535372005797,Poor,Low,Low,High
MATAAS NA KAHOY,Week 36,CNN,0.44134074,0.55681336,0.23366293,0.53664345,0.011489614,0.12148391,0.6289269,0.25678903,73.17590843137198,Poor,Low,Low,High
MATAAS NA KAHOY,Week 36,LSTM,0.42251077,0.5924158,0.23177339,0.5679857,0.018399449,0.105541065,0.62845826,0.27379066,73.17564656821739,Poor,Low,Low,High
MATAAS NA KAHOY,Week 36,CNN-LSTM,0.41065174,0.5706771,0.21539791,0.5155379,0.02267465,0.08748591,0.5817111,0.26834124,73.17535001011593,Poor,Low,Low,High
MATAAS NA KAHOY,Week 37,CNN,0.44456512,0.5588061,0.23367123,0.5367169,0.011097391,0.12046188,0.6302623,0.25626248,73.1758916444058,Poor,Low,Low,High
MATAAS NA KAHOY,Week 37,LSTM,0.4260523,0.59429026,0.232889,0.5689843,0.018306581,0.105293244,0.6288143,0.2726787,73.17564249772754,Poor,Low,Low,High
MATAAS NA KAHOY,Week 37,CNN-LSTM,0.41439098,0.57266885,0.21626043,0.5163081,0.02292012,0.087167576,0.58196026,0.26701912,73.17534478144154,Poor,Low,Low,High
MATAAS NA KAHOY,Week 38,CNN,0.4475503,0.5607717,0.2333396,0.5388071,0.01116172,0.119349696,0.6302119,0.2559566,73.17587337664928,Poor,Low,Low,High
MATAAS NA KAHOY,Week 38,LSTM,0.4292225,0.59604335,0.23392875,0.5697931,0.018252682,0.10511084,0.6292502,0.2717299,73.1756395017198,Poor,Low,Low,High
MATAAS NA KAHOY,Week 38,CNN-LSTM,0.41779026,0.5745922,0.21720229,0.5173579,0.023171254,0.08695137,0.582336,0.26584017,73.17534123023188,Poor,Low,Low,High
MATAAS NA KAHOY,Week 39,CNN,0.45048025,0.5630363,0.23398209,0.5409228,0.0115856975,0.11833154,0.63044864,0.2561988,73.17585665331401,Poor,Low,Low,High
MATAAS NA KAHOY,Week 39,LSTM,0.43202877,0.5975325,0.2349548,0.57094026,0.018180368,0.10491319,0.62966424,0.27089787,73.17563625529469,Poor,Low,Low,High
MATAAS NA KAHOY,Week 39,CNN-LSTM,0.4210152,0.57657695,0.21813713,0.518407,0.023442782,0.08664706,0.58269286,0.26464102,73.17533623190339,Poor,Low,Low,High
MATAAS NA KAHOY,Week 40,CNN,0.45322266,0.56635326,0.23546709,0.5427459,0.01163526,0.11729158,0.6315205,0.2562901,73.17583957184542,Poor,Low,Low,High
MATAAS NA KAHOY,Week 40,LSTM,0.4347723,0.5991726,0.23595212,0.57228243,0.01814051,0.10464885,0.63018394,0.27035016,73.17563191347826,Poor,Low,Low,High
MATAAS NA KAHOY,Week 40,CNN-LSTM,0.4240162,0.57834417,0.2189569,0.51970714,0.02363334,0.08646555,0.58315676,0.26382837,73.17533325057971,Poor,Low,Low,High
MATAAS NA KAHOY,Week 41,CNN,0.45628116,0.56891745,0.23615701,0.54423714,0.011105879,0.116226934,0.63153535,0.25604382,73.17582208490629,Poor,Low,Low,High
MATAAS NA KAHOY,Week 41,LSTM,0.43751377,0.6009191,0.2371446,0.57371956,0.018106483,0.10438233,0.6307253,0.26994082,73.17562753585507,Poor,Low,Low,High
MATAAS NA KAHOY,Week 41,CNN-LSTM,0.4270981,0.5803017,0.21996973,0.5212902,0.023857625,0.086154506,0.5835239,0.26306567,73.17532814164444,Poor,Low,Low,High
MATAAS NA KAHOY,Week 42,CNN,0.45889977,0.57074344,0.23663655,0.5460098,0.0109142605,0.11561488,0.63204926,0.25566602,73.17581203184541,Poor,Low,Low,High
MATAAS NA KAHOY,Week 42,LSTM,0.44012415,0.6024699,0.23832151,0.57499576,0.018013151,0.10408705,0.6310098,0.2696251,73.17562268584541,Poor,Low,Low,High
MATAAS NA KAHOY,Week 42,CNN-LSTM,0.4298168,0.58195156,0.22097068,0.52306986,0.024000151,0.08585572,0.5839028,0.26241285,73.1753232340483,Poor,Low,Low,High
MATAAS NA KAHOY,Week 43,CNN,0.46097362,0.5731627,0.23779874,0.5480234,0.010707097,0.11499933,0.6324569,0.25550738,73.17580192136232,Poor,Low,Low,High
MATAAS NA KAHOY,Week 43,LSTM,0.44248155,0.60389775,0.23944207,0.57629347,0.017926537,0.103820436,0.6313287,0.2693152,73.17561830667826,Poor,Low,Low,High
MATAAS NA KAHOY,Week 43,CNN-LSTM,0.4323875,0.58357453,0.22197118,0.5248081,0.024129223,0.08559241,0.5842024,0.26163065,73.17531890914975,Poor,Low,Low,High
MATAAS NA KAHOY,Week 44,CNN,0.4636215,0.5755074,0.23878379,0.54973876,0.0108242,0.11409423,0.63265336,0.25555623,73.1757870549855,Poor,Low,Low,High
MATAAS NA KAHOY,Week 44,LSTM,0.44459882,0.6053103,0.2406549,0.577689,0.017888514,0.103545785,0.63166773,0.26899448,73.17561379550241,Poor,Low,Low,High
MATAAS NA KAHOY,Week 44,CNN-LSTM,0.43490967,0.5852453,0.22306195,0.5265387,0.02427036,0.08529802,0.58463854,0.2610145,73.17531407375846,Poor,Low,Low,High
MATAAS NA KAHOY,Week 45,CNN,0.4657895,0.57748604,0.23964532,0.5510096,0.0107588265,0.113536716,0.6328494,0.25542977,73.17577789775072,Poor,Low,Low,High
MATAAS NA KAHOY,Week 45,LSTM,0.44676664,0.6067582,0.24187781,0.57915735,0.017835118,0.10325763,0.631991,0.26877996,73.17560906252174,Poor,Low,Low,High
MATAAS NA KAHOY,Week 45,CNN-LSTM,0.4373286,0.58689094,0.22422539,0.5282028,0.024351373,0.08502169,0.5849564,0.26037163,73.17530953500483,Poor,Low,Low,High
MATAAS NA KAHOY,Week 46,CNN,0.46774006,0.5796157,0.2405871,0.5528118,0.01074997,0.11266264,0.6325449,0.2551526,73.17576354094686,Poor,Low,Low,High
MATAAS NA KAHOY,Week 46,LSTM,0.4487591,0.6081112,0.2430928,0.5804983,0.017797181,0.10300073,0.6322774,0.26859042,73.17560484290821,Poor,Low,Low,High
MATAAS NA KAHOY,Week 46,CNN-LSTM,0.4395121,0.58840036,0.22529207,0.5299407,0.02442895,0.08477362,0.585307,0.2598514,73.17530546042512,Poor,Low,Low,High
MATAAS NA KAHOY,Week 47,CNN,0.46990117,0.5815535,0.24179424,0.5546842,0.010796601,0.11208076,0.63260293,0.25518164,73.17575398349759,Poor,Low,Low,High
MATAAS NA KAHOY,Week 47,LSTM,0.4505256,0.60938174,0.24430896,0.58185166,0.01775971,0.10271266,0.63248247,0.26839826,73.17560011132367,Poor,Low,Low,High
MATAAS NA KAHOY,Week 47,CNN-LSTM,0.4415864,0.5899045,0.22644536,0.5315582,0.024518237,0.08455466,0.585605,0.25931814,73.17530186398068,Poor,Low,Low,High
MATAAS NA KAHOY,Week 48,CNN,0.47175658,0.5835883,0.24287656,0.55603105,0.010705225,0.1117081,0.63272476,0.25519755,73.17574786251208,Poor,Low,Low,High
MATAAS NA KAHOY,Week 48,LSTM,0.45229915,0.61068106,0.24552697,0.5832466,0.017716393,0.10241807,0.63269395,0.26828793,73.17559527264734,Poor,Low,Low,High
MATAAS NA KAHOY,Week 48,CNN-LSTM,0.44362688,0.59130126,0.22752792,0.5331555,0.024558097,0.084326826,0.5858926,0.25891036,73.1752981217797,Poor,Low,Low,High
MATAAS NA KAHOY,Week 49,CNN,0.47356755,0.5853206,0.243806,0.5574583,0.0104437545,0.11118319,0.63249856,0.25520366,73.17573924080193,Poor,Low,Low,High
MATAAS NA KAHOY,Week 49,LSTM,0.45395383,0.61192924,0.24679379,0.5845135,0.017688038,0.10216705,0.6328603,0.26817477,73.17559114961352,Poor,Low,Low,High
MATAAS NA KAHOY,Week 49,CNN-LSTM,0.4455151,0.59267247,0.22871475,0.53480476,0.02460394,0.08410761,0.58608556,0.25846094,73.17529452113044,Poor,Low,Low,High
